assignment_key,source_url,source_title,source_type,source_accessed_at,evidence_locator,evidence_note
2010-TB-quarterbacks_coach-01-17-alex-van-pelt,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,2010 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 223 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2010-TEN-head_coach-01-17-jeff-fisher,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2010.parquet,nflverse play-by-play 2010,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2010-TEN-quarterbacks_coach-01-17-craig-johnson,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,2010 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 132 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2010-WAS-head_coach-01-17-mike-shanahan,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2010.parquet,nflverse play-by-play 2010,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2010-WAS-offensive_coordinator-01-17-kyle-shanahan,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,2010 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 229 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2010-WAS-quarterbacks_coach-01-17-matt-lafleur,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,2010 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 229 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-ARI-head_coach-01-17-ken-whisenhunt,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,nflverse play-by-play 2011,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-ARI-offensive_coordinator-01-17-mike-miller,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,2011 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 139 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-ARI-quarterbacks_coach-01-17-chris-miller,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,2011 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 139 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-ATL-head_coach-01-17-mike-smith,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,nflverse play-by-play 2011,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-ATL-offensive_coordinator-01-17-mike-mularkey,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,2011 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 145 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-ATL-quarterbacks_coach-01-17-bob-bratkowski,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,2011 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 145 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-BAL-head_coach-01-17-john-harbaugh,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,nflverse play-by-play 2011,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-BAL-offensive_coordinator-01-17-cam-cameron,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,2011 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 41 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-BUF-head_coach-01-17-chan-gailey,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,nflverse play-by-play 2011,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-BUF-quarterbacks_coach-01-17-george-cortez,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,2011 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 47 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-CAR-head_coach-01-17-ron-rivera,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,nflverse play-by-play 2011,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-CAR-offensive_coordinator-01-17-rob-chudzinski,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,2011 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 151 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-CAR-quarterbacks_coach-01-17-mike-shula,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,2011 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 151 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-CHI-head_coach-01-17-lovie-smith,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,nflverse play-by-play 2011,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-CHI-offensive_coordinator-01-17-mike-martz,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,2011 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 157 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-CHI-quarterbacks_coach-01-17-shane-day,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,2011 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 157 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-CIN-head_coach-01-17-marvin-lewis,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,nflverse play-by-play 2011,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-CIN-offensive_coordinator-01-17-jay-gruden,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,2011 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 53 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-CIN-quarterbacks_coach-01-17-ken-zampese,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,2011 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 53 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-CLE-head_coach-01-17-pat-shurmur,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,nflverse play-by-play 2011,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-CLE-quarterbacks_coach-01-17-mark-whipple,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,2011 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 59 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-DAL-head_coach-01-17-jason-garrett,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,nflverse play-by-play 2011,official_release,2026-08-27,"regular-season team games, weeks 1-17",Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-DAL-quarterbacks_coach-01-17-wade-wilson,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,2011 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 163 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
