assignment_key,season,team_id,coach_id,coach_canonical_name,role,start_week,end_week,start_date,end_date,is_interim,is_shared,is_retained,verification_status,confidence_level,interval_basis,primary_source_url,notes
2010-SF-offensive_coordinator-01-17-jimmy-raye,2010,SF,coach-jimmy-raye,Jimmy Raye,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2010-SF-quarterbacks_coach-01-17-mike-johnson,2010,SF,coach-mike-johnson,Mike Johnson,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2010-TB-head_coach-01-17-raheem-morris,2010,TB,coach-raheem-morris,Raheem Morris,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2010.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2010-TB-offensive_coordinator-01-17-greg-olson,2010,TB,coach-greg-olson,Greg Olson,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2010-TB-quarterbacks_coach-01-17-alex-van-pelt,2010,TB,coach-alex-van-pelt,Alex Van Pelt,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2010-TEN-head_coach-01-17-jeff-fisher,2010,TEN,coach-jeff-fisher,Jeff Fisher,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2010.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2010-TEN-quarterbacks_coach-01-17-craig-johnson,2010,TEN,coach-craig-johnson,Craig Johnson,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2010-WAS-head_coach-01-17-mike-shanahan,2010,WAS,coach-mike-shanahan,Mike Shanahan,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2010.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2010-WAS-offensive_coordinator-01-17-kyle-shanahan,2010,WAS,coach-kyle-shanahan,Kyle Shanahan,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2010-WAS-quarterbacks_coach-01-17-matt-lefleur,2010,WAS,coach-matt-lefleur,Matt LeFleur,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-ARI-head_coach-01-17-ken-whisenhunt,2011,ARI,coach-ken-whisenhunt,Ken Whisenhunt,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-ARI-offensive_coordinator-01-17-mike-miller,2011,ARI,coach-mike-miller,Mike Miller,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-ARI-quarterbacks_coach-01-17-chris-miller,2011,ARI,coach-chris-miller,Chris Miller,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-ATL-head_coach-01-17-mike-smith,2011,ATL,coach-mike-smith,Mike Smith,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-ATL-offensive_coordinator-01-17-mike-mularkey,2011,ATL,coach-mike-mularkey,Mike Mularkey,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-ATL-quarterbacks_coach-01-17-bob-bratkowski,2011,ATL,coach-bob-bratkowski,Bob Bratkowski,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-BAL-head_coach-01-17-john-harbaugh,2011,BAL,coach-john-harbaugh,John Harbaugh,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-BAL-offensive_coordinator-01-17-cam-cameron,2011,BAL,coach-cam-cameron,Cam Cameron,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-BUF-head_coach-01-17-chan-gailey,2011,BUF,coach-chan-gailey,Chan Gailey,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-BUF-quarterbacks_coach-01-17-george-cortez,2011,BUF,coach-george-cortez,George Cortez,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-CAR-head_coach-01-17-ron-rivera,2011,CAR,coach-ron-rivera,Ron Rivera,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-CAR-offensive_coordinator-01-17-rod-chudzinski,2011,CAR,coach-rod-chudzinski,Rod Chudzinski,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-CAR-quarterbacks_coach-01-17-mike-shula,2011,CAR,coach-mike-shula,Mike Shula,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-CHI-head_coach-01-17-lovie-smith,2011,CHI,coach-lovie-smith,Lovie Smith,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-CHI-offensive_coordinator-01-17-mike-martz,2011,CHI,coach-mike-martz,Mike Martz,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-CHI-quarterbacks_coach-01-17-shane-day,2011,CHI,coach-shane-day,Shane Day,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-CIN-head_coach-01-17-marvin-lewis,2011,CIN,coach-marvin-lewis,Marvin Lewis,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-CIN-offensive_coordinator-01-17-jay-gruden,2011,CIN,coach-jay-gruden,Jay Gruden,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-CIN-quarterbacks_coach-01-17-ken-zampese,2011,CIN,coach-ken-zampese,Ken Zampese,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-CLE-head_coach-01-17-pat-shurmur,2011,CLE,coach-pat-shurmur,Pat Shurmur,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-CLE-quarterbacks_coach-01-17-mark-whipple,2011,CLE,coach-mark-whipple,Mark Whipple,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-DAL-head_coach-01-17-jason-garrett,2011,DAL,coach-jason-garrett,Jason Garrett,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-DAL-quarterbacks_coach-01-17-wade-wilson,2011,DAL,coach-wade-wilson,Wade Wilson,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2011-DEN-head_coach-01-17-john-fox,2011,DEN,coach-john-fox,John Fox,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2011.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2011-DEN-offensive_coordinator-01-17-mike-mccoy,2011,DEN,coach-mike-mccoy,Mike McCoy,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
