assignment_key,season,team_id,coach_id,coach_canonical_name,role,start_week,end_week,is_interim,is_shared,verification_status,confidence_level,interval_basis,evidence_scope,source_url,source_type,source_accessed_at,evidence_locator,evidence_note,required_terms,weekly_review_required
2010-TB-offensive_coordinator-01-17-greg-olson,2010,TB,coach-greg-olson,Greg Olson,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,official_book_mirror,2026-08-27,PDF page 223 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2010-TB-quarterbacks_coach-01-17-alex-van-pelt,2010,TB,coach-alex-van-pelt,Alex Van Pelt,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,official_book_mirror,2026-08-27,PDF page 223 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2010-TEN-offensive_coordinator-01-17-mike-heimerdinger,2010,TEN,coach-mike-heimerdinger,Mike Heimerdinger,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,official_book_mirror,2026-09-04,PDF page 132 (offensive-coordinator listing),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2010-TEN-quarterbacks_coach-01-17-craig-johnson,2010,TEN,coach-craig-johnson,Craig Johnson,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,official_book_mirror,2026-08-27,PDF page 132 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2010-WAS-offensive_coordinator-01-17-kyle-shanahan,2010,WAS,coach-kyle-shanahan,Kyle Shanahan,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,official_book_mirror,2026-08-27,PDF page 229 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2010-WAS-quarterbacks_coach-01-17-matt-lafleur,2010,WAS,coach-matt-lafleur,Matt LaFleur,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://nyc3.digitaloceanspaces.com/sportsarchive-documents/prod/60e8d5ec49e0c/494499963-2010-NFL-Record-Fact-Book.pdf,official_book_mirror,2026-08-27,PDF page 229 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-ARI-offensive_coordinator-01-17-mike-miller,2011,ARI,coach-mike-miller,Mike Miller,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 139 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-ARI-quarterbacks_coach-01-17-chris-miller,2011,ARI,coach-chris-miller,Chris Miller,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 139 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-ATL-offensive_coordinator-01-17-mike-mularkey,2011,ATL,coach-mike-mularkey,Mike Mularkey,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 145 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-ATL-quarterbacks_coach-01-17-bob-bratkowski,2011,ATL,coach-bob-bratkowski,Bob Bratkowski,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 145 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-BAL-offensive_coordinator-01-17-cam-cameron,2011,BAL,coach-cam-cameron,Cam Cameron,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 41 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-BAL-quarterbacks_coach-01-17-craig-ver-steeg,2011,BAL,coach-craig-ver-steeg,Craig Ver Steeg,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-09-04,PDF page 41 (offensive-assistant/quarterbacks listing),Formal preseason staff title: offensive assistant/quarterbacks. The normalized role records explicit quarterback responsibility while preserving the compound title in this note; weeks encode a season designation and do not establish play-calling duty.,,true
2011-BUF-offensive_coordinator-01-17-curtis-modkins,2011,BUF,coach-curtis-modkins,Curtis Modkins,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-09-04,PDF page 47 (offensive-coordinator/running-backs listing),"Formal preseason staff title: offensive coordinator/running backs. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-BUF-quarterbacks_coach-01-17-george-cortez,2011,BUF,coach-george-cortez,George Cortez,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 47 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-CAR-offensive_coordinator-01-17-rob-chudzinski,2011,CAR,coach-rob-chudzinski,Rob Chudzinski,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 151 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-CAR-quarterbacks_coach-01-17-mike-shula,2011,CAR,coach-mike-shula,Mike Shula,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 151 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-CHI-offensive_coordinator-01-17-mike-martz,2011,CHI,coach-mike-martz,Mike Martz,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 157 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-CHI-quarterbacks_coach-01-17-shane-day,2011,CHI,coach-shane-day,Shane Day,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 157 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-CIN-offensive_coordinator-01-17-jay-gruden,2011,CIN,coach-jay-gruden,Jay Gruden,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 53 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-CIN-quarterbacks_coach-01-17-ken-zampese,2011,CIN,coach-ken-zampese,Ken Zampese,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 53 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-CLE-quarterbacks_coach-01-17-mark-whipple,2011,CLE,coach-mark-whipple,Mark Whipple,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 59 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-DAL-quarterbacks_coach-01-17-wade-wilson,2011,DAL,coach-wade-wilson,Wade Wilson,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 163 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-DEN-offensive_coordinator-01-17-mike-mccoy,2011,DEN,coach-mike-mccoy,Mike McCoy,offensive_coordinator,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 65 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2011-DEN-quarterbacks_coach-01-17-adam-gase,2011,DEN,coach-adam-gase,Adam Gase,quarterbacks_coach,1,17,false,false,verified,medium,season_designation,formal_title,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202011%20-%20Record%20%26%20Fact%20Book.pdf,official_book_mirror,2026-08-27,PDF page 65 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
